Account Length,VMail Message,Day Mins,Eve Mins,Night Mins,Intl Mins,CustServ Calls,Churn,Int'l Plan,VMail Plan,Day Calls,Day Charge,Eve Calls,Eve Charge,Night Calls,Night Charge,Intl Calls,Intl Charge,State,Area Code,Phone
151,0,195,293,225,6,0,0,0,0,106,33,103,25,82,10,3,1,ID,415,413-3177
129,0,55,256,177,11,1,0,0,0,131,9,105,22,135,8,4,3,NC,415,347-5113
107,27,283,224,241,14,2,0,0,1,104,48,152,19,63,11,7,4,VA,510,330-2662
137,0,258,247,173,11,0,1,1,0,112,44,117,21,100,8,3,3,MT,408,330-5824
76,0,91,212,195,9,1,0,0,0,142,15,75,18,76,9,2,3,MI,510,411-1261
24,0,236,116,185,16,0,0,0,0,132,40,129,10,136,8,2,4,HI,415,329-8788
169,0,143,231,131,10,2,0,0,0,82,24,110,20,67,6,4,3,NC,408,333-7869
30,0,54,179,247,10,1,0,0,0,68,9,96,15,101,11,8,3,MN,408,399-4800
70,0,215,131,217,9,3,0,0,0,87,37,114,11,104,10,3,3,WV,415,402-2072
52,0,251,197,192,11,0,1,1,0,118,43,80,17,53,9,2,3,SD,510,403-6187
3,0,139,251,286,6,4,0,0,0,99,24,108,21,87,13,3,2,HI,408,355-2872
38,0,117,209,203,14,2,0,0,0,114,20,105,18,98,9,2,4,MS,415,386-2970
104,0,264,132,178,11,3,0,0,0,108,45,75,11,91,8,8,3,NY,415,389-6081
27,0,83,204,224,9,1,0,0,0,105,14,99,17,122,10,4,2,LA,408,348-7556
166,28,176,254,129,11,1,0,1,1,126,30,76,22,72,6,5,3,KS,415,334-9163
13,0,220,211,259,14,2,0,0,0,100,37,79,18,112,12,8,4,MA,408,411-4293
52,0,217,152,134,12,2,0,0,0,104,37,83,13,109,6,4,3,AK,408,375-5562
114,25,129,290,177,12,1,0,0,1,77,22,110,25,110,8,5,3,SD,415,386-3823
156,0,151,153,216,4,1,0,0,0,106,26,112,13,86,10,3,1,CO,408,364-6445
90,42,193,263,214,11,0,0,0,1,66,33,85,22,97,10,4,3,NH,415,383-2251
62,0,190,104,181,11,2,0,0,0,122,32,95,9,106,8,5,3,WV,415,351-3169
82,33,138,236,268,11,2,0,0,1,95,23,128,20,70,12,6,3,AZ,415,413-6380
52,0,129,143,258,12,3,0,0,0,80,22,101,12,89,12,4,3,ME,510,380-9674
146,0,116,214,218,11,1,0,0,0,77,20,100,18,72,10,6,3,NH,510,345-2319
120,23,222,255,251,7,2,0,0,1,114,38,84,22,117,11,5,2,RI,415,377-5441
130,0,264,187,195,18,1,1,0,0,113,45,103,16,99,9,6,5,ID,415,358-3692
90,0,61,194,143,11,1,0,0,0,91,10,94,17,80,6,9,3,WI,408,400-5831
147,0,184,165,111,10,1,0,1,0,113,31,110,14,87,5,4,3,NM,408,357-5995
159,0,167,144,140,10,0,1,0,0,68,28,74,12,111,6,3,3,WY,415,391-2159
74,27,154,195,277,13,4,0,0,1,122,26,150,17,86,12,2,4,IL,510,398-5954
130,0,252,170,209,6,0,0,0,0,101,43,105,14,64,9,5,2,TX,408,385-6175
155,0,163,292,96,11,0,0,1,0,94,28,108,25,111,4,3,3,RI,408,334-2961
87,0,198,187,134,17,2,0,0,0,80,34,89,16,96,6,4,4,MI,415,405-4303
81,0,325,236,188,13,0,1,0,0,48,55,82,20,78,8,5,4,OR,415,406-4100
99,0,128,215,144,14,2,0,0,0,78,22,120,18,140,6,9,4,VA,510,352-4401
131,0,188,201,203,10,2,0,0,0,110,32,101,17,125,9,11,3,SD,510,347-1473
89,0,129,214,215,10,5,1,0,0,71,22,68,18,100,10,4,3,AL,510,347-2016
123,0,126,129,252,6,4,1,1,0,106,21,96,11,129,11,6,2,MS,415,388-8948
130,26,257,224,204,13,1,0,0,1,108,44,122,19,118,9,4,3,MS,510,402-5509
99,0,125,146,169,11,1,0,0,0,90,21,70,12,95,8,6,3,HI,415,367-2598
36,0,175,217,244,10,1,0,0,0,144,30,69,18,146,11,3,3,WV,408,370-5001
87,0,124,173,256,8,3,0,0,0,91,21,105,15,109,12,5,2,WV,415,332-3693
139,0,272,156,136,12,2,0,0,0,130,46,131,13,108,6,9,3,WV,415,403-9766
189,0,220,143,131,12,1,0,0,0,80,37,117,12,69,6,7,3,IN,510,363-2407
96,33,183,201,177,10,3,0,0,1,115,31,87,17,84,8,15,3,NM,415,395-9214
112,0,101,214,180,10,2,0,0,0,119,17,67,18,112,8,5,3,DE,408,351-8894
75,0,203,229,222,14,1,0,0,0,70,35,97,19,118,10,3,4,NC,408,406-5003
178,35,175,190,139,11,2,0,0,1,88,30,65,16,94,6,3,3,NM,415,398-1332
112,0,266,215,306,14,2,1,0,0,97,45,94,18,100,14,2,4,SC,415,363-8033
108,41,172,136,183,11,0,0,0,1,110,29,78,12,103,8,7,3,NJ,415,333-1012
100,0,79,226,150,14,0,0,0,0,98,13,102,19,106,7,8,4,AZ,510,391-6260
121,20,212,215,239,9,0,0,0,1,110,36,120,18,107,11,2,3,RI,510,336-1353
116,0,64,196,210,10,1,0,0,0,101,11,95,17,87,9,6,3,SD,415,365-5629
161,0,173,214,142,12,1,0,0,0,100,29,74,18,69,6,4,3,NH,415,349-4397
19,0,238,207,182,5,0,0,1,0,98,40,121,18,95,8,4,1,AL,415,380-3910
104,0,226,163,272,10,1,0,0,0,123,38,106,14,85,12,4,3,WV,415,354-7820
119,32,173,209,231,12,0,0,1,1,101,29,93,18,91,10,4,3,ID,415,338-9952
125,0,225,144,199,8,0,0,0,0,102,38,87,12,105,9,2,2,MD,415,405-1821
156,0,238,182,186,8,1,0,0,0,122,40,91,15,151,8,4,2,IN,510,329-8669
109,0,137,217,182,10,2,0,0,0,128,23,116,18,86,8,5,3,WY,415,328-8808
95,0,143,176,190,8,2,0,0,0,109,24,107,15,88,9,3,2,NH,510,409-3018
90,0,142,126,274,5,1,0,0,0,126,24,118,11,71,12,4,1,MN,408,421-5994
105,21,147,197,267,9,2,0,0,1,112,25,43,17,93,12,3,2,MA,415,354-4448
101,0,220,189,278,11,1,0,0,0,124,37,101,16,98,13,4,3,NH,510,352-5081
95,0,149,261,201,8,1,0,0,0,96,25,116,22,120,9,2,2,MN,415,401-7803
123,0,204,138,226,10,0,0,0,0,88,35,111,12,100,10,4,3,IA,415,420-6052
160,0,217,207,229,6,1,0,0,0,77,37,117,18,117,10,2,2,NY,408,352-6084
141,28,308,248,153,7,1,0,0,1,123,52,128,21,103,7,3,2,AL,510,388-8583
87,0,58,68,186,12,0,0,0,0,125,10,116,6,136,8,3,3,WV,415,415-3158
81,0,173,236,240,12,2,0,0,0,80,29,94,20,84,11,6,3,NM,415,402-9304
75,19,210,242,216,13,4,0,0,1,90,36,87,21,102,10,3,4,CA,415,341-1916
126,24,59,306,159,12,0,0,0,1,125,10,90,26,73,7,6,3,MA,408,381-2745
28,0,237,167,280,10,3,0,0,0,102,40,87,14,115,13,3,3,ME,415,402-5014
153,0,229,161,203,13,0,0,0,0,102,39,136,14,109,9,2,3,FL,415,399-8846
97,32,90,276,185,9,2,1,0,1,87,15,113,23,107,8,6,2,NH,408,328-9267
115,0,147,106,198,11,2,0,0,0,128,25,74,9,104,9,4,3,IN,408,348-7224
95,0,237,154,237,11,1,0,0,0,83,40,65,13,105,11,6,3,WI,408,336-2190
17,0,163,230,333,14,0,1,1,0,118,28,91,20,94,15,3,4,MA,415,376-4705
105,20,187,256,335,9,1,0,0,1,114,32,91,22,104,15,2,2,NH,415,381-4076
121,0,86,260,148,9,2,0,0,0,100,15,113,22,79,7,9,2,TX,415,348-8464
125,0,212,215,187,11,2,0,0,0,89,36,127,18,73,8,2,3,NC,408,412-7020
124,0,151,121,153,9,2,0,0,0,98,26,119,10,81,7,2,2,CT,415,386-8432
35,0,159,130,230,7,2,0,0,0,67,27,96,11,80,10,5,2,NJ,408,337-1802
134,0,296,226,247,12,0,1,0,0,93,50,117,19,98,11,10,3,WY,510,366-1084
123,32,212,252,209,7,3,0,0,1,77,36,78,21,85,9,2,2,LA,510,352-4182
124,0,234,179,286,10,3,0,0,0,61,40,111,15,117,13,6,3,NV,415,368-5628
133,0,177,188,197,7,2,0,0,0,92,30,97,16,88,9,3,2,WV,510,333-8996
185,19,157,258,190,10,0,0,0,1,123,27,94,22,107,9,6,3,AR,415,353-2557
1,26,147,173,174,10,1,0,0,1,68,25,67,15,113,8,2,3,SC,415,356-8621
107,0,261,102,130,10,1,0,0,0,108,44,110,9,148,6,5,3,KS,415,354-6942
91,20,146,277,138,6,1,0,0,1,98,25,104,24,100,6,3,2,NY,415,377-9829
178,0,125,141,268,11,2,1,1,0,134,21,78,12,113,12,2,3,MI,408,348-4660
123,0,209,237,239,10,1,0,0,0,49,36,117,20,98,11,11,3,MA,415,410-5199
170,0,286,168,260,9,1,1,0,0,44,49,144,14,97,12,4,2,UT,415,397-6542
135,0,191,161,232,8,1,0,0,0,44,32,109,14,100,10,2,2,HI,415,333-4492
85,0,144,265,185,10,1,0,0,0,88,25,105,22,94,8,3,3,PA,408,405-9573
134,50,209,133,137,11,2,0,0,1,130,36,104,11,107,6,4,3,OR,415,359-7255
148,36,78,207,256,11,1,0,0,1,141,13,60,18,115,12,2,3,TN,415,419-5501
93,0,271,237,145,8,1,1,0,0,101,46,133,20,103,7,6,2,CT,415,404-4809
138,0,241,145,126,12,0,0,0,0,104,41,92,12,98,6,1,3,AZ,415,344-6334
159,0,115,193,259,12,0,0,0,0,98,20,101,16,108,12,5,3,OR,510,400-1899
103,34,139,142,184,12,1,0,0,1,80,24,108,12,77,8,7,3,DE,415,346-5053
150,27,210,155,252,7,0,0,0,1,112,36,80,13,111,11,6,2,MA,408,398-2148
37,0,135,248,236,15,3,0,0,0,98,23,130,21,113,11,2,4,CT,408,347-7675
33,0,164,153,124,6,0,0,1,0,99,28,102,13,104,6,4,2,AR,415,411-8956
55,0,246,193,142,9,1,0,0,0,130,42,54,16,83,6,4,2,SD,415,390-3761
134,32,80,200,171,17,0,0,0,1,94,14,124,17,117,8,3,4,CT,408,377-3876
107,0,91,208,169,6,2,0,0,0,90,15,109,18,96,8,5,2,CT,408,345-2476
80,36,190,257,215,4,1,0,0,1,115,32,78,22,145,10,4,1,MA,408,337-7879
78,0,109,210,223,8,1,1,0,0,108,18,126,18,117,10,5,2,MS,408,361-7283
85,17,90,233,166,9,4,1,0,1,88,15,75,20,116,7,7,3,MT,408,372-4868
61,15,252,188,260,10,2,0,0,1,106,43,69,16,137,12,3,3,AK,415,346-8863
97,32,183,269,204,7,5,0,0,1,94,31,120,23,38,9,4,2,DE,415,390-5267
136,0,183,142,200,10,2,0,1,0,103,31,113,12,122,9,9,3,OH,408,392-1547
135,0,155,136,185,4,3,0,0,0,100,26,84,12,82,8,9,1,MN,408,340-8177
87,19,166,187,250,0,1,0,0,1,122,28,89,16,78,11,0,0,CA,415,383-4802
165,0,209,274,150,13,0,0,0,0,67,36,89,23,88,7,1,3,OH,510,378-8567
148,0,279,202,281,8,2,1,0,0,104,47,87,17,99,13,2,2,NV,415,406-7844
99,0,174,99,212,8,2,0,0,0,102,30,118,8,126,10,2,2,SC,415,402-9173
123,0,176,185,157,9,2,0,0,0,78,30,96,16,92,7,2,2,WV,415,352-3440
127,0,257,222,157,13,1,0,1,0,87,44,101,19,122,7,3,4,NM,415,363-1413
151,0,170,188,120,4,0,0,0,0,89,29,83,16,100,5,3,1,WY,415,394-8861
185,0,140,250,158,11,1,0,0,0,92,24,115,21,79,7,4,3,CA,408,358-4036
65,34,209,142,215,13,4,0,0,1,119,36,106,12,87,10,4,3,KS,415,392-4680
58,0,210,249,159,14,4,0,0,0,126,36,108,21,88,7,2,4,WY,510,354-2762
104,0,114,159,188,11,2,0,0,0,87,19,98,13,87,8,6,3,OK,415,371-5811
44,0,203,163,268,8,0,0,0,0,89,34,96,14,151,12,3,2,UT,415,387-2014
58,0,174,266,182,0,4,0,0,0,112,30,122,23,87,8,0,0,MA,408,411-6598
108,0,211,164,201,9,0,0,0,0,117,36,103,14,68,9,5,3,UT,415,355-9356
132,0,122,253,196,11,1,0,0,0,88,21,124,22,120,9,4,3,MN,510,406-4720
80,0,128,182,197,16,2,0,0,0,67,22,112,15,63,9,2,4,NE,415,356-7239
162,0,135,242,247,10,2,0,0,0,98,23,107,21,96,11,2,3,OH,415,328-8747
110,0,99,275,212,17,2,0,0,0,62,17,86,23,94,10,3,5,KY,510,388-9464
96,0,277,247,254,10,1,1,0,0,105,47,94,21,107,11,3,3,WA,415,406-2866
168,0,163,240,164,12,2,1,0,0,134,28,87,20,147,7,2,3,NY,408,333-5729
72,0,287,235,292,5,4,1,0,0,116,49,126,20,114,13,3,1,IN,510,391-1499
125,23,121,228,159,10,1,0,0,1,104,20,115,19,100,7,3,3,CO,408,386-8690
170,0,184,205,224,10,2,0,0,0,106,31,70,17,133,10,3,3,DC,510,391-2231
71,0,185,233,191,15,3,0,0,0,84,31,129,20,82,9,4,4,AK,510,332-2275
124,0,161,144,120,13,1,0,0,0,109,27,152,12,97,5,12,3,SC,415,340-4028
68,0,208,252,192,11,2,0,0,0,68,35,123,21,100,9,6,3,KS,415,363-3486
97,0,209,0,175,12,1,0,0,0,134,36,0,0,94,8,6,3,UT,415,418-3181
98,0,158,307,144,2,1,0,1,0,71,27,66,26,93,6,4,1,IL,510,351-3316
24,0,149,131,239,9,2,1,0,0,73,25,81,11,69,11,3,2,DC,408,369-3626
136,0,205,209,224,10,0,0,0,0,63,35,95,18,119,10,2,3,DC,510,353-2763
44,0,289,176,215,10,0,1,0,0,86,49,87,15,106,10,2,3,OK,408,358-7165
96,40,109,206,126,13,0,0,0,1,90,18,154,18,118,6,4,4,KY,415,353-3223
31,0,98,260,89,7,1,0,0,0,129,17,78,22,100,4,5,2,NE,415,338-9044
72,0,167,261,263,13,0,0,0,0,102,28,103,22,85,12,5,4,AL,415,341-7296
24,0,156,90,205,7,1,0,0,0,104,27,101,8,116,9,5,2,HI,415,398-4431
112,31,225,257,250,12,4,0,0,1,89,38,117,22,87,11,1,3,SC,415,408-5601
117,0,287,260,153,10,1,1,1,0,118,49,84,22,86,7,3,3,GA,415,328-5188
137,19,175,241,211,8,0,0,0,1,96,30,146,21,109,10,2,2,KS,415,329-4474
136,0,102,220,74,10,0,0,0,0,75,17,97,19,92,3,5,3,PA,408,357-4573
95,0,158,260,230,14,0,0,0,0,103,27,90,22,117,10,2,4,UT,415,341-7112
82,19,147,246,199,4,1,0,0,1,73,25,65,21,114,9,4,1,OR,415,400-3147
145,0,246,287,241,9,1,1,0,0,116,42,91,24,115,11,13,2,ND,415,378-1936
56,0,178,216,237,11,1,0,1,0,114,30,110,18,67,11,5,3,KY,415,347-1640
155,0,251,153,148,10,2,0,1,0,146,43,105,13,104,7,5,3,MN,408,374-9531
133,0,118,199,244,12,0,1,0,0,100,20,105,17,119,11,4,3,OH,408,380-4374
53,0,120,190,256,13,2,0,0,0,113,20,84,16,108,12,7,3,TX,415,380-9409
123,0,242,226,269,8,5,1,0,0,87,41,101,19,121,12,3,2,WY,415,387-1116
136,0,163,249,250,10,7,0,0,0,83,28,119,21,90,11,4,3,GA,415,400-7509
57,0,161,208,208,8,3,0,0,0,113,27,134,18,81,9,4,2,TX,415,403-6225
62,0,129,170,194,10,1,0,0,0,111,22,104,14,97,9,5,3,WV,408,382-8274
112,0,82,268,141,9,1,0,0,0,94,14,112,23,75,6,18,2,NM,415,354-5764
55,20,208,200,217,7,1,0,0,1,91,35,113,17,110,10,1,2,MI,415,387-6912
95,0,129,216,255,6,6,1,0,0,115,22,88,18,96,11,2,2,NC,408,384-3413
125,0,233,210,211,9,1,0,0,0,65,40,93,18,109,9,4,2,NY,415,367-3950
1,0,182,135,152,10,5,1,0,0,106,31,106,11,75,7,3,3,TX,415,396-4254
98,36,168,163,173,8,6,1,0,1,81,29,125,14,120,8,2,2,KY,415,333-3010
105,0,252,175,184,5,1,0,0,0,88,43,103,15,112,8,5,1,SD,415,393-1891
113,30,184,183,235,12,0,0,0,1,102,31,123,16,52,11,7,3,ID,415,336-9053
99,0,256,215,234,8,3,1,0,0,44,44,105,18,75,11,1,2,OR,408,353-3372
103,0,180,98,182,8,1,0,0,0,134,31,85,8,134,8,3,2,WI,415,386-8943
177,0,228,162,217,8,1,0,0,0,81,39,97,14,106,10,5,2,WV,408,376-9716
149,20,148,277,150,10,0,0,0,1,132,25,94,24,110,7,6,3,SC,415,370-8676
160,0,235,271,219,14,1,1,0,0,136,40,134,23,101,10,2,4,CT,415,360-2329
116,0,111,213,186,8,2,0,0,0,54,19,82,18,116,8,2,2,NV,408,360-1320
90,22,125,232,222,6,1,0,0,1,94,21,90,20,108,10,12,2,ND,415,329-8638
148,0,234,188,122,10,0,1,1,0,81,40,71,16,97,6,2,3,MI,415,385-1118
147,35,197,141,212,10,2,1,0,1,134,34,99,12,90,10,4,3,MT,415,408-8269
95,0,58,202,211,10,0,0,0,0,96,10,126,17,97,9,5,3,NE,510,391-2334
201,0,213,225,195,7,1,0,0,0,72,36,90,19,99,9,6,2,UT,510,373-8900
80,0,152,132,235,12,0,0,0,0,89,26,78,11,131,11,4,3,WV,415,382-3512
122,0,146,219,236,12,1,0,1,0,117,25,93,19,97,11,5,3,AR,415,420-4089
132,0,195,149,225,7,0,0,0,0,100,33,95,13,117,10,2,2,MT,408,406-8465
83,0,209,215,248,13,1,0,0,0,71,36,92,18,108,11,5,4,UT,510,386-6114
99,0,136,208,209,9,7,1,0,0,107,23,103,18,95,9,3,2,HI,408,413-9328
84,0,226,276,201,14,3,1,0,0,86,38,105,23,108,9,3,4,KS,415,335-7144
46,0,122,167,195,10,1,0,0,0,67,21,62,14,98,9,6,3,NY,415,414-5177
87,0,153,225,273,9,2,0,0,0,106,26,117,19,152,12,5,2,OH,510,350-5993
150,0,214,192,243,8,1,0,0,0,117,36,89,16,99,11,4,2,HI,415,370-1465
73,0,195,167,100,11,1,0,0,0,112,33,85,14,61,5,6,3,KS,408,385-2370
7,0,207,281,159,11,3,0,0,0,87,35,83,24,77,7,5,3,IN,415,358-9146
89,12,188,151,202,11,2,0,0,1,105,32,107,13,132,9,3,3,OR,415,357-8515
131,0,122,119,148,14,3,1,1,0,83,21,94,10,95,7,3,4,NY,408,406-8995
105,0,259,175,222,12,3,0,0,0,96,44,97,15,36,10,5,3,VA,415,344-3145
108,0,115,211,136,14,2,1,1,0,114,20,70,18,85,6,3,4,MI,408,341-9890
47,28,173,138,204,8,1,0,0,1,109,29,94,12,109,9,6,2,ID,415,365-4387
101,0,156,130,207,7,1,0,1,0,116,27,114,11,109,9,5,2,MO,415,375-3341
182,24,128,143,191,12,1,0,0,1,104,22,127,12,98,9,3,3,AL,415,418-3096
161,0,197,170,194,13,1,0,0,0,73,33,79,14,79,9,3,3,OR,408,378-3879
128,0,228,303,192,6,1,1,0,0,130,39,71,26,82,9,7,1,VT,408,344-1362
69,31,195,192,153,13,2,0,0,1,63,33,90,16,129,7,2,4,AZ,415,419-3937
113,34,45,134,168,13,1,0,0,1,63,8,82,11,118,8,3,4,VA,408,348-4961
87,30,263,216,155,8,0,0,0,1,114,45,130,18,88,7,2,2,PA,408,329-1410
71,0,211,253,226,12,0,0,0,0,70,36,122,21,104,10,3,3,CO,415,332-9896
76,0,204,225,240,10,1,0,0,0,69,35,110,19,85,11,5,3,KY,415,407-8575
87,0,223,128,289,15,3,0,0,0,109,38,86,11,83,13,4,4,NJ,510,387-2799
117,0,119,188,189,12,1,0,0,0,82,20,108,16,97,9,3,3,IL,408,373-9108
177,0,266,225,225,9,3,1,0,0,91,45,79,19,58,10,8,2,WA,415,345-3947
95,0,134,152,237,9,1,0,0,0,104,23,95,13,80,11,3,3,WV,415,356-7511
76,0,171,257,92,16,1,0,0,0,78,29,83,22,92,4,3,4,RI,415,343-4516
66,0,171,254,197,11,2,0,0,0,103,29,77,22,138,9,2,3,OH,415,408-6305
110,0,179,147,217,10,1,0,0,0,124,30,141,12,102,10,7,3,MO,415,338-7305
204,0,205,155,191,14,3,0,0,0,145,35,95,13,77,9,5,4,MD,510,401-3077
32,31,233,184,207,13,0,0,0,1,97,40,111,16,111,9,2,4,OH,415,401-6977
133,39,240,254,129,7,5,0,0,1,107,41,77,22,85,6,3,2,VA,408,385-1464
185,0,56,289,111,12,2,0,0,0,97,9,83,25,110,5,3,3,FL,408,417-5034
103,37,154,242,245,11,1,0,0,1,78,26,108,21,110,11,3,3,CO,415,420-7066
91,0,110,190,207,11,1,0,0,0,100,19,104,16,85,9,3,3,NY,510,394-8256
131,0,196,186,250,5,2,0,0,0,89,33,87,16,132,11,6,1,WV,415,362-5044
153,0,167,144,211,12,0,0,0,0,127,28,121,12,130,9,4,3,LA,510,350-2075
132,25,113,270,229,7,2,0,0,1,96,19,107,23,87,10,7,2,MA,415,343-5372
148,0,203,151,246,15,1,0,0,0,92,35,125,13,131,11,9,4,UT,510,377-9520
141,0,243,234,212,6,5,0,0,0,90,41,80,20,104,10,3,2,AL,408,391-6773
105,0,157,140,227,12,2,0,0,0,102,27,134,12,111,10,2,3,ME,415,403-4442
169,0,267,158,288,14,3,1,0,0,105,45,88,13,111,13,3,4,TX,408,379-5885
127,23,182,216,157,10,1,0,0,1,80,31,85,18,82,7,4,3,ND,415,399-1021
57,0,86,194,232,10,0,0,0,0,92,15,127,16,93,10,2,3,CO,415,342-4004
123,33,147,115,220,3,0,0,0,1,87,25,59,10,99,10,7,1,LA,415,382-7659
103,35,111,208,87,14,4,1,0,1,101,19,81,18,77,4,2,4,MT,510,342-1004
101,0,119,200,53,12,1,0,0,0,89,20,97,17,61,2,5,3,OR,415,398-5851
123,22,198,80,121,16,2,0,0,1,105,34,86,7,82,5,12,4,NH,415,396-4869
78,32,210,192,246,11,6,0,0,1,116,36,83,16,92,11,4,3,NE,510,422-8333
101,28,220,286,203,9,4,0,0,1,96,37,72,24,111,9,6,3,WV,415,367-9127
129,0,150,232,261,13,1,0,0,0,98,26,101,20,123,12,6,3,NV,415,420-3028
67,34,162,208,206,9,0,0,0,1,114,27,115,18,114,9,4,2,MA,415,357-6348
37,0,191,167,217,14,3,0,0,0,116,33,99,14,112,10,5,4,MI,415,386-1131
64,0,147,148,239,13,3,0,1,0,83,25,91,13,69,11,3,3,KY,415,349-8391
173,0,109,101,167,8,1,0,0,0,103,19,111,9,106,8,7,2,WV,510,421-1484
135,0,144,250,211,14,1,0,0,0,115,25,68,21,82,10,3,4,KY,510,414-2663
75,42,249,171,105,11,1,0,0,1,93,42,108,15,91,5,8,3,NJ,415,327-6989
88,0,86,222,191,12,4,1,0,0,112,15,70,19,75,9,3,3,ME,415,405-5513
112,0,215,210,164,9,3,0,0,0,112,37,104,18,97,7,5,3,TX,415,345-9168
113,0,159,243,248,7,0,0,0,0,137,27,109,21,97,11,4,2,MN,408,417-5146
121,28,110,142,237,6,2,0,0,1,94,19,76,12,87,11,3,2,VA,510,339-2792
70,0,153,184,152,11,1,0,0,0,145,26,102,16,75,7,2,3,DC,415,345-8397
90,0,146,197,295,11,0,0,0,0,103,25,137,17,83,13,4,3,MD,415,344-6404
39,0,93,200,206,7,0,0,0,0,83,16,114,17,104,9,4,2,RI,408,417-9455
142,0,217,188,138,8,0,0,0,0,134,37,106,16,108,6,2,2,MA,408,343-1009
176,0,202,155,164,9,1,0,0,0,101,34,78,13,79,7,2,2,MD,408,365-3493
105,0,146,225,230,9,1,0,0,0,81,25,80,19,117,10,2,2,NM,408,376-7043
57,0,273,225,178,11,2,1,0,0,74,46,85,19,104,8,3,3,MN,415,348-5728
110,0,19,258,110,15,1,0,0,0,92,3,81,22,74,5,4,4,MI,510,357-5784
88,0,173,193,90,13,2,0,0,0,81,29,90,16,107,4,5,3,AZ,415,417-9844
95,0,190,157,182,14,0,0,0,0,119,32,70,13,120,8,6,4,AL,408,333-7225
147,0,131,208,205,16,3,0,0,0,83,22,144,18,72,9,3,4,MI,415,382-4943
101,0,158,188,220,14,4,1,0,0,92,27,117,16,125,10,4,4,SC,415,345-4589
115,0,167,236,206,16,1,0,0,0,111,28,98,20,92,9,2,4,MS,415,404-6337
103,0,129,203,233,13,2,0,0,0,103,22,89,17,126,10,2,3,MS,415,412-1470
82,0,199,193,254,7,0,0,0,0,112,34,120,16,117,11,10,2,CA,415,394-9220
141,0,185,233,152,9,0,0,0,0,126,31,98,20,106,7,7,2,MD,415,364-5362
149,0,175,197,188,10,2,0,0,0,80,30,127,17,102,8,2,3,ND,408,372-9852
131,0,263,152,219,11,2,0,0,0,123,45,74,13,101,10,2,3,IL,510,394-9984
119,0,94,264,204,7,1,0,0,0,108,16,100,22,79,9,3,2,SD,510,402-1668
112,0,189,219,168,7,3,0,0,0,83,32,89,19,116,8,8,2,AL,510,339-5659
116,35,118,167,206,12,2,0,0,1,103,20,106,14,102,9,2,3,NV,510,341-7279
94,0,212,189,352,8,3,0,0,0,98,36,89,16,95,16,5,2,LA,415,371-3236
90,0,222,187,282,12,2,0,0,0,93,38,103,16,124,13,6,3,VA,408,343-5679
114,31,223,181,151,13,0,0,0,1,98,38,105,15,101,7,4,4,DE,415,347-4626
63,25,190,117,142,12,1,0,0,1,137,32,76,10,110,6,2,3,CT,408,344-8498
130,0,272,237,210,9,4,1,0,0,129,46,128,20,91,9,2,2,CO,408,349-3005
122,29,195,268,168,8,3,0,0,1,83,33,93,23,95,8,6,2,MA,408,371-3498
166,0,200,214,197,7,3,0,0,0,93,34,99,18,110,9,5,2,OR,510,367-4853
62,0,100,174,218,10,0,0,0,0,98,17,95,15,122,10,4,3,WA,415,422-3454
78,21,161,223,124,10,2,0,0,1,85,27,79,19,92,6,1,3,SC,415,403-8915
148,26,159,161,218,10,1,0,0,1,91,27,127,14,88,10,3,3,IN,415,371-2418
154,0,155,214,178,12,3,1,0,0,122,26,71,18,105,8,2,3,MD,510,411-2977
110,34,192,129,136,6,1,0,0,1,114,33,114,11,102,6,12,2,NV,408,389-8163
75,0,305,188,235,9,0,1,0,0,106,52,115,16,116,11,5,2,TX,415,417-4456
84,38,193,154,260,7,2,0,0,1,106,33,106,13,87,12,5,2,ND,408,351-1894
113,0,73,204,118,7,1,0,0,0,88,12,112,17,118,5,3,2,WV,510,386-6408
181,40,105,341,166,6,2,0,0,1,61,18,79,29,97,7,3,2,CO,510,370-9592
51,0,181,135,171,10,2,0,0,0,88,31,102,11,97,8,3,3,TX,415,397-9251
102,29,215,314,280,14,0,0,0,1,86,37,109,27,110,13,2,4,FL,408,395-6913
107,0,87,108,204,13,1,0,0,0,95,15,85,9,87,9,3,4,AL,408,332-3804
88,0,132,175,184,8,5,1,0,0,99,22,128,15,83,8,2,2,WV,510,421-1326
82,0,135,237,118,18,0,0,0,0,102,23,122,20,91,5,4,5,MI,415,415-8200
204,0,174,254,176,6,6,0,0,0,85,30,95,22,96,8,3,2,NY,415,371-9414
130,0,204,192,133,12,3,0,0,0,63,35,93,16,125,6,4,3,MS,510,347-3895
174,0,236,142,317,13,0,0,0,0,108,40,143,12,131,14,5,3,MO,510,342-5854
129,0,157,257,186,12,2,0,0,0,113,27,97,22,126,8,2,3,AR,415,379-7192
190,0,112,223,243,10,3,0,1,0,55,19,124,19,81,11,7,3,MS,415,394-5753
54,0,236,153,160,11,3,0,1,0,91,40,130,13,98,7,8,3,NY,510,390-6932
78,0,164,283,262,9,0,0,0,0,88,28,93,24,108,12,9,2,SD,408,394-3171
100,29,214,176,207,9,1,0,0,1,127,36,82,15,100,9,3,2,AK,415,394-5202
70,30,143,170,128,9,3,0,0,1,72,24,92,14,68,6,4,3,WV,510,348-3777
111,0,78,198,249,12,1,0,0,0,119,13,94,17,94,11,4,3,SC,510,407-3949
117,0,97,228,240,11,1,0,0,0,98,17,131,19,111,11,3,3,VA,408,363-4779
